ACCOUNT_NUMBER,TRADE_ID,CUST_ID,LOAN_TYPE,TRANS_ID,TRANS_DATE,PRICE,QUANTITY,AMOUNT,TRADE_EXECUTION_STATUS,INST_TYPE,EXCHANGE,INDEX_NAME,TRADE_TS,TRADE_TYPE,BUY_SELL_SIDE,TRADER__ID,BROKER_ID,COMMENTS,TRADE_BOOKING_STATE,INTERNAL_TRADE_ID,BOOK_ID,COUNTERPARTY_LE,NOTIONAL_VALUE,INTEREST_RATE,FIXED_RATE,FLOAT_RATE,OPTION_EXPIRY_DATE,OPTION_TYPE,STRIKE_PRICE,BUY_SELL,SETTLEMENT_FREQUENCY,SETTLEMENT_STATUS,SETTLEMENT_CURRENCY,SETTLEMENT_METHOD,MISC_BLOB_1,MISC_BLOB_2,VERSION
260aafb3ec33ec0,35a4f4f6,24e701cdb67c3e8,LOAN_DAILY_BAL,7947059,2018-09-26,27.7807,1428792,39692775.17,EXECUTED,BANK,NASDAQ,STOXX EUROPE,2018-09-23 01:43:01.740,BUY STOP,THIRD PARTY,245,660,CUST_ID: '24e701cdb67c3e8' PRICE: '27.780653' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'NASDAQ',SUBMITTED,186131332,2678641,Agricultural Bank of China,3239730.60,6.12,6.12,12.29,2020-09-06,OTC,191.3642,HOLD,QUARTERLY,HOLD,SEK,ELECTRONIC,279356e06853b30,1cc263170507858,1
23cb5c18fe132d8,35a4f4f7,1d962e6ef2c30d4,CD,3743648,2018-08-28,157.6351,182519,28771400.82,CANCELLED,CLEARING HOUSE,AMEX,VIX,2018-09-29 12:09:14.494,SELL LIMIT,GOVT,904,6,CUST_ID: '1d962e6ef2c30d4' PRICE: '157.635100' LOAN_TYPE: 'CD' EXCHANGE: 'AMEX',INITIATED,791067268,9084346,Deutsche Bank,905164.86,4.54,4.54,8.23,2020-08-06,CALL,148.9326,SUSPEND,QUARTERLY,DONE,MXN,PHYSICAL,17aa56e17c9d3c8,21bbe8cbcb7a088,1
1cd10f838288c50,35a4f4f7,1a8a8146600b194,TIPS,2176079,2018-07-14,33.8072,331316,11200866.28,REJECTED,STATE,NYSE,STOXX EUROPE,2018-09-29 12:09:14.494,SELL STOP,GOVT,21,138,CUST_ID: '1a8a8146600b194' PRICE: '33.807200' LOAN_TYPE: 'TIPS' EXCHANGE: 'NYSE',CLEARED,526257171,1303551,Chase,7312443.59,7.94,7.94,8.16,2020-01-30,CALL,35.7759,HOLD,MONTHLY,DONE,CAD,THIRD PARTY,25a6d4f14612ca0,296b60a84e41930,1
27c1a680485ba20,35a4f4f7,2aea0a17e9d2b90,FEDERAL,7247703,2018-09-12,95.3018,657404,62651784.53,CANCELLED,CLEARING HOUSE,ISE,RUSSEL MIDCAP,2018-09-29 12:09:14.494,STOP,GOVT,927,219,CUST_ID: '2aea0a17e9d2b90' PRICE: '95.301800' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'ISE',REVIEW,823033539,1486498,Credit Suisse,9230009.06,7.50,7.50,5.42,2020-10-12,CALL,90.9630,BUY,QUARTERLY,CANCELLED,JPY,PHYSICAL,2663ef597f77c10,1d2b48edfcd54b8,1
267a7ba917e4d90,35a4f4f7,227c5b8f8fdd650,FEDERAL,5573964,2018-08-28,103.4867,978067,101216926.21,EXECUTED,BROKER,CBOE,RUSSEL MIDCAP,2018-09-29 12:09:14.494,SELL LIMIT,GOVT,913,492,CUST_ID: '227c5b8f8fdd650' PRICE: '103.486700' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CBOE',INITIATED,383893291,3016929,Morgan Stanley,1599842.66,5.29,5.29,12.73,2019-01-12,PUT,113.3674,SUSPEND,MONTHLY,HOLD,AUD,DIRECT,2388dbeec2e3d60,1bccb34a5e2d5c4,1
1794f469d3ef3da,35a4f506,1f00261202dd420,CD,738515,2018-07-22,199.5453,191522,38217314.95,IN PROCESS,STATE,ISE,DOW JONES IND,2018-09-25 01:54:00.833,BUY LIMIT,THIRD PARTY,248,216,CUST_ID: '1f00261202dd420' PRICE: '199.545300' LOAN_TYPE: 'CD' EXCHANGE: 'ISE',CLEARED,277183321,6621568,UBS,4720955.17,5.49,5.49,9.46,2020-04-13,ETC,188.0490,SELL,MONTHLY,CANCELLED,CAD,ELECTRONIC,172f3e94830973e,1edaedf325ede10,1
28cfdf808db4950,35a4f506,1ceb55d08591974,STATE,6612880,2018-09-04,116.2909,635724,73928916.11,REJECTED,CUSTODIAN,CME,STOXX EUROPE,2018-09-25 01:54:00.833,BUY STOP,GOVT,746,273,CUST_ID: '1ceb55d08591974' PRICE: '116.290900' LOAN_TYPE: 'STATE' EXCHANGE: 'CME',SUBMITTED,706569530,3211646,Agricultural Bank of China,4394899.10,8.33,8.33,9.67,2019-10-03,ETC,127.3288,SUSPEND,MONTHLY,DONE,EUR,DIRECT,23a97f93361a080,2639448371be5b0,1
227ce38afa19d30,35a4f50f,2075d1b2205a078,FEDERAL,9449419,2018-07-20,53.1831,424851,22594893.22,EXECUTED,CUSTODIAN,PHLX,NASDAQ COMP,2018-09-28 03:37:00.423,BUY STOP,THIRD PARTY,922,459,CUST_ID: '2075d1b2205a078' PRICE: '53.183100' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'PHLX',INITIATED,141245871,5368908,Deutsche Bank,9959070.50,9.21,9.21,2.48,2020-03-26,ETC,48.0770,SELL,WEEKLY,DONE,AUD,THIRD PARTY,2824b8e4287a2a0,260d57541df3d10,1
23926a0628ebcd8,35a4f510,1d2e9f40a29bf98,CORP,5269744,2018-08-13,103.5185,839729,86927486.49,CANCELLED,STATE,AMEX,DOW JONES IND,2018-09-28 09:36:16.313,SELL LIMIT,THIRD PARTY,169,33,CUST_ID: '1d2e9f40a29bf98' PRICE: '103.518500' LOAN_TYPE: 'CORP' EXCHANGE: 'AMEX',INITIATED,367248407,781393,Chase,193602.01,8.56,8.56,10.60,2019-04-12,PUT,95.6465,HOLD,QUARTERLY,HOLD,AUD,THIRD PARTY,2a2520d6f518a50,29b352f5bf46bf0,1
2c16fdf39483010,35a4f511,1eacb3a81950690,CORP,5269744,2018-08-13,90.7585,696663,63228088.89,DEFERRED,CUSTODIAN,PHLX,DOW GLOBAL,2018-09-24 02:04:22.492,BUY LIMIT,SELL SIDE,574,779,CUST_ID: '1eacb3a81950690' PRICE: '90.758500' LOAN_TYPE: 'CORP' EXCHANGE: 'PHLX',INITIATED,892100003,4456175,JP Morgan,7769712.86,4.14,4.14,7.86,2019-03-24,CALL,97.1838,HOLD,WEEKLY,HOLD,SEK,DIRECT,1d745fe11d92eec,2788c49f975fe70,1
1db210d5826fa10,35a4f512,17a44c31351f5ca,CORP,5269744,2018-08-13,79.5241,21942,1744917.80,EXECUTED,CLEARING HOUSE,CME,DOW GLOBAL,2018-09-27 11:46:05.599,SELL LIMIT,BUY SIDE,737,26,CUST_ID: '17a44c31351f5ca' PRICE: '79.524100' LOAN_TYPE: 'CORP' EXCHANGE: 'CME',CLEARED,829646031,7831206,TD,442500.85,9.29,9.29,9.04,2019-06-16,ETC,73.6634,HOLD,QUARTERLY,HOLD,USD,DIRECT,22b2496b2cff320,2b3c4e9e8d33ee0,1
1cd10f838288c50,35a4f513,1a8a8146600b194,CORP,5269744,2018-08-13,142.3076,613615,87322077.97,CANCELLED,CLEARING HOUSE,NASDAQ,DOW GLOBAL,2018-09-27 06:30:02.516,BUY LIMIT,SELL SIDE,753,554,CUST_ID: '1a8a8146600b194' PRICE: '142.307600' LOAN_TYPE: 'CORP' EXCHANGE: 'NASDAQ',SUBMITTED,890908876,7456695,Agricultural Bank of China,3547240.84,10.48,10.48,2.39,2020-02-04,CALL,130.9628,HOLD,SEMI ANNUAL,CANCELLED,CHF,PHYSICAL,2983f44aa5f0030,16cb05091ab17ae,1
25b20daee733838,35a4f514,2092d5fe2cd93f0,CORP,5269744,2018-08-13,31.1156,798671,24851127.37,EXECUTED,BANK,CME,SP500,2018-09-29 04:58:52.988,MARKET,SELL SIDE,689,24,CUST_ID: '2092d5fe2cd93f0' PRICE: '31.115600' LOAN_TYPE: 'CORP' EXCHANGE: 'CME',CLEARED,541214998,4130671,Wells Fargo,3876288.58,6.24,6.24,8.36,2020-07-13,ETC,31.7970,SUSPEND,QUARTERLY,CANCELLED,EUR,PHYSICAL,1a05fe5025190e4,2b828863c13e340,1
29ea5493f1d5cb0,35a4f515,2bbaa2938fe6e20,LOAN_DAILY_BAL,7282026,2018-07-23,88.8951,2970620,264073698.52,BOOKED,BANK,NSX,STOXX EUROPE,2018-09-25 10:05:33.399,BUY STOP,THIRD PARTY,834,602,CUST_ID: '2bbaa2938fe6e20' PRICE: '88.895146' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'NSX',INITIATED,125273962,9595415,BNP Paribas,5843453.94,7.56,7.56,3.72,2018-09-27,OTC,202.0438,SUSPEND,QUARTERLY,HOLD,CHF,PHYSICAL,266069b34475f60,267f1d9fe6e7ec0,1
1bac5922a37c768,35a4f516,2c2c36bcc151dd0,CORP,7247703,2018-09-14,149.2121,983335,146725480.35,BOOKED,FEDERAL,CHX,NASDAQ COMP,2018-09-25 03:42:21.461,MARKET,GOVT,951,670,CUST_ID: '2c2c36bcc151dd0' PRICE: '149.212100' LOAN_TYPE: 'CORP' EXCHANGE: 'CHX',SUBMITTED,774332304,9840724,Chase,1923835.70,8.67,8.67,6.17,2021-01-11,PUT,158.0855,BUY,ANNUAL,DONE,CHF,DIRECT,1b5425539628ca8,16fc8b04f3c2983,1
163e4980333a6f9,35a4f516,270f81dc4589d50,STATE,8612996,2018-06-26,11.1351,800214,8910462.91,IN PROCESS,STATE,CHX,DOW JONES TRANSPORT,2018-09-25 03:42:21.461,STOP,GOVT,986,367,CUST_ID: '270f81dc4589d50' PRICE: '11.135100' LOAN_TYPE: 'STATE' EXCHANGE: 'CHX',SUBMITTED,778202743,6638664,Deutsche Bank,6716381.36,8.28,8.28,9.85,2021-02-28,CALL,12.3653,HOLD,ANNUAL,REJECTED,GBP,PHYSICAL,2933053a473f160,1c04a3539b5aa3c,1
23926a0628ebcd8,35a4f516,1d2e9f40a29bf98,TIPS,5084135,2018-07-09,200.7348,340060,68261876.09,EXECUTED,STATE,BSE,DOW GLOBAL,2018-09-25 03:42:21.461,STOP,BUY SIDE,894,326,CUST_ID: '1d2e9f40a29bf98' PRICE: '200.734800' LOAN_TYPE: 'TIPS' EXCHANGE: 'BSE',REVIEW,128433699,2735213,TD,8157409.66,4.88,4.88,8.17,2021-06-17,PUT,208.6601,SUSPEND,QUARTERLY,REJECTED,MXN,DIRECT,26b58dc525a3840,2ad3f49b96e3a20,1
1d2d52c2522f40c,35a4f517,2424e3a640962b8,CORP,9994786,2018-08-31,123.9988,960020,119041327.98,REJECTED,CLEARING HOUSE,PHLX,RUSSEL MIDCAP,2018-09-28 09:05:49.260,SELL LIMIT,THIRD PARTY,441,243,CUST_ID: '2424e3a640962b8' PRICE: '123.998800' LOAN_TYPE: 'CORP' EXCHANGE: 'PHLX',INITIATED,660217312,3210595,ICBC,1799198.56,8.90,8.90,5.61,2021-01-22,OTC,118.1399,SUSPEND,MONTHLY,REJECTED,USD,DIRECT,2c1b2aee8302d60,18b029a7e385bf4,1
181d9af8ad4b83a,35a4f518,1fdbaf71da0e480,CORP,9994786,2018-08-31,100.1299,207355,20762435.41,CANCELLED,BANK,NASDAQ,DOW JONES IND,2018-09-24 03:00:42.508,MARKET,THIRD PARTY,154,545,CUST_ID: '1fdbaf71da0e480' PRICE: '100.129900' LOAN_TYPE: 'CORP' EXCHANGE: 'NASDAQ',REVIEW,862765713,920803,BNP Paribas,3078605.79,9.26,9.26,11.78,2020-06-05,CALL,89.7733,SUSPEND,DAILY,DONE,GBP,ELECTRONIC,18248651cc730d4,2b863bee5c9f340,1
1794f469d3ef3da,35a4f519,1f00261202dd420,LOAN_DAILY_BAL,2415004,2018-07-15,119.7591,1167375,139803763.39,BOOKED,CUSTODIAN,ISE,DOW GLOBAL,2018-09-29 07:17:05.692,MARKET,INST,953,971,CUST_ID: '1f00261202dd420' PRICE: '119.759086' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'ISE',INITIATED,247433307,813332,Credit Suisse,113541.56,12.19,12.19,10.21,2020-09-05,OTC,126.1779,SELL,DAILY,CANCELLED,MXN,DIRECT,1675dd43cb65e4a,1938bff608182e4,1
1cd10f838288c50,35a4f51a,1a8a8146600b194,TIPS,8490614,2018-08-11,107.5825,652397,70186500.25,DEFERRED,CUSTODIAN,ISE,DOW JONES IND,2018-09-25 11:24:23.361,BUY LIMIT,BUY SIDE,532,737,CUST_ID: '1a8a8146600b194' PRICE: '107.582500' LOAN_TYPE: 'TIPS' EXCHANGE: 'ISE',INITIATED,620782393,5704687,Santander,4671614.42,11.45,11.45,11.42,2019-09-11,PUT,95.6740,SUSPEND,SEMI ANNUAL,REJECTED,MXN,THIRD PARTY,200ef514883b330,1917d1c8cc41fc4,1
22b67264dacf2e0,35a4f51a,20babc0323571d8,CD,3859018,2018-08-10,90.4872,987023,89312947.61,IN PROCESS,CUSTODIAN,PHLX,DOW JONES TRANSPORT,2018-09-25 11:24:23.361,MARKET,INST,207,61,CUST_ID: '20babc0323571d8' PRICE: '90.487200' LOAN_TYPE: 'CD' EXCHANGE: 'PHLX',INITIATED,554237578,9595415,Wells Fargo,8404412.95,7.56,7.56,5.73,2020-07-20,CALL,94.2938,SUSPEND,ANNUAL,REJECTED,SEK,ELECTRONIC,19df9c641b31366,242b92f46c3b5f0,1
266c9faba0fe930,35a4f51a,2101bc820942848,CD,2529833,2018-09-06,116.9069,528124,61741339.66,IN PROCESS,BANK,CHX,DOW GLOBAL,2018-09-25 11:24:23.361,SELL STOP,THIRD PARTY,428,459,CUST_ID: '2101bc820942848' PRICE: '116.906900' LOAN_TYPE: 'CD' EXCHANGE: 'CHX',CLEARED,537567698,2716280,Goldman Sachs,2467620.84,12.07,12.07,9.76,2020-09-20,CALL,129.4169,BUY,ANNUAL,CANCELLED,GBP,ELECTRONIC,29d07c2e8b244d0,23102c6ffa6d960,1
1e2cfca2ea330a8,35a4f51c,200ff7d12657958,CORP,3371785,2018-09-10,41.3098,251039,10370370.88,EXECUTED,CLEARING HOUSE,CBOE,STOXX EUROPE,2018-09-23 09:48:56.230,STOP,GOVT,221,426,CUST_ID: '200ff7d12657958' PRICE: '41.309800' LOAN_TYPE: 'CORP' EXCHANGE: 'CBOE',REVIEW,508744013,6858044,Wells Fargo,527449.76,8.65,8.65,8.63,2019-02-03,PUT,41.8567,HOLD,DAILY,HOLD,CAD,DIRECT,22d6fa39218acb0,22b8a5fd60bd0f8,1
1db210d5826fa10,35a4f51d,17a44c31351f5ca,CORP,3371785,2018-09-10,199.9154,95630,19117909.70,CANCELLED,STATE,CME,DOW JONES IND,2018-09-24 07:22:22.583,SELL STOP,GOVT,613,937,CUST_ID: '17a44c31351f5ca' PRICE: '199.915400' LOAN_TYPE: 'CORP' EXCHANGE: 'CME',REVIEW,324065613,6122162,Citi,9220943.46,12.83,12.83,11.76,2020-11-03,CALL,220.3668,HOLD,ANNUAL,CANCELLED,EUR,THIRD PARTY,1d49591fb969548,17c2a56a885b42a,1
2638c21a22ab630,35a4f51e,222e650b53237a8,CORP,3371785,2018-09-10,197.4493,201801,39845466.19,CANCELLED,BANK,NYSE,RUSSEL MIDCAP,2018-09-25 06:27:36.319,SELL STOP,BUY SIDE,211,392,CUST_ID: '222e650b53237a8' PRICE: '197.449300' LOAN_TYPE: 'CORP' EXCHANGE: 'NYSE',INITIATED,295065684,8153297,Capital One,1110510.57,3.13,3.13,9.99,2019-05-27,PUT,198.6230,HOLD,DAILY,DONE,AUD,PHYSICAL,16d34f15d1c01c9,16b4755464286a4,1
1fb3702a4c70018,35a4f51f,2437d1f9de84e90,CORP,3371785,2018-09-10,180.5893,666202,120308952.84,REJECTED,CLEARING HOUSE,NSX,DOW JONES TRANSPORT,2018-09-29 01:06:52.941,MARKET,INST,603,400,CUST_ID: '2437d1f9de84e90' PRICE: '180.589300' LOAN_TYPE: 'CORP' EXCHANGE: 'NSX',REVIEW,432616077,7343084,China Construction Bank,2677.34,7.32,7.32,3.66,2019-08-30,CALL,184.1066,SUSPEND,QUARTERLY,REJECTED,CAD,PHYSICAL,25fbf3a3b689330,262bd269bc1b220,1
240665dc6e78410,35a4f520,24cc594aee28878,LOAN_DAILY_BAL,382909,2018-07-18,156.1267,1214672,189642699.61,BOOKED,CLEARING HOUSE,CME,DOW JONES TRANSPORT,2018-09-26 01:02:55.243,SELL LIMIT,THIRD PARTY,390,912,CUST_ID: '24cc594aee28878' PRICE: '156.126674' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'CME',CLEARED,128821447,8755986,RBC,6081640.02,10.79,10.79,2.28,2020-09-07,OTC,7.4471,BUY,DAILY,DONE,EUR,PHYSICAL,16eb7d8104a263d,2c4295d90c8f600,1
1fb3702a4c70018,35a4f521,2437d1f9de84e90,FEDERAL,9994786,2018-08-10,128.2410,473540,60727243.14,BOOKED,BANK,ISE,DOW JONES IND,2018-09-23 06:41:15.535,BUY LIMIT,SELL SIDE,8,89,CUST_ID: '2437d1f9de84e90' PRICE: '128.241000' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'ISE',REVIEW,246369634,3161544,Wells Fargo,5732707.72,7.48,7.48,5.10,2020-09-21,OTC,127.0491,SELL,DAILY,DONE,USD,THIRD PARTY,21167486b4a8b10,1c3f7b03ce49bb0,1
1794f469d3ef3da,35a4f521,1f00261202dd420,TIPS,936805,2018-08-12,111.4593,870058,96976055.64,REJECTED,STATE,CHX,VIX,2018-09-23 06:41:15.535,MARKET,BUY SIDE,950,176,CUST_ID: '1f00261202dd420' PRICE: '111.459300' LOAN_TYPE: 'TIPS' EXCHANGE: 'CHX',SUBMITTED,890229914,5165601,Barclays,9840024.76,3.19,3.19,7.82,2021-01-04,PUT,120.3817,SUSPEND,ANNUAL,CANCELLED,CHF,THIRD PARTY,20cdc8ca3789688,2c2b3901357bb50,1
2354515c9d2fdc0,35a4f521,1b4e4f996a6ea3c,CORP,4100868,2018-07-22,148.2390,271843,40297734.48,DEFERRED,FEDERAL,CBOE,STOXX EUROPE,2018-09-23 06:41:15.535,MARKET,BUY SIDE,963,342,CUST_ID: '1b4e4f996a6ea3c' PRICE: '148.239000' LOAN_TYPE: 'CORP' EXCHANGE: 'CBOE',CLEARED,308216034,8747335,TD,6275062.99,9.50,9.50,6.96,2020-08-31,OTC,142.6898,BUY,WEEKLY,DONE,AUD,THIRD PARTY,193cf821015b890,2b0e627b82c8270,1
266c9faba0fe930,35a4f522,2101bc820942848,STATE,5269744,2018-09-26,27.1603,477076,12957527.28,DEFERRED,CLEARING HOUSE,NYSE,NASDAQ COMP,2018-09-27 12:28:36.280,SELL STOP,INST,626,246,CUST_ID: '2101bc820942848' PRICE: '27.160300' LOAN_TYPE: 'STATE' EXCHANGE: 'NYSE',REVIEW,714700583,6038065,HSBC,4170447.75,5.50,5.50,8.09,2018-10-14,ETC,25.8516,SELL,SEMI ANNUAL,REJECTED,EUR,DIRECT,1d6fb6f1f6fc2c0,214e294f7f9f0e8,1
20fd04021588cf8,35a4f522,1cac6bccc61f6a4,TIPS,2513007,2018-08-01,24.9430,294164,7337332.65,DEFERRED,BANK,NYSE,FTSE WORLD,2018-09-27 12:28:36.280,BUY STOP,GOVT,283,975,CUST_ID: '1cac6bccc61f6a4' PRICE: '24.943000' LOAN_TYPE: 'TIPS' EXCHANGE: 'NYSE',CLEARED,314228881,4170618,BNP Paribas,8381892.83,10.94,10.94,3.67,2020-12-20,OTC,26.8157,SELL,ANNUAL,CANCELLED,MXN,PHYSICAL,27213815d913280,1fc26e62b701198,1
1cd10f838288c50,35a4f522,1a8a8146600b194,TIPS,7985917,2018-08-29,29.7301,56006,1665063.98,REJECTED,CLEARING HOUSE,PHLX,STOXX EUROPE,2018-09-27 12:28:36.280,SELL LIMIT,INST,265,804,CUST_ID: '1a8a8146600b194' PRICE: '29.730100' LOAN_TYPE: 'TIPS' EXCHANGE: 'PHLX',SUBMITTED,273953630,8553534,HSBC,7928692.05,11.26,11.26,9.64,2021-04-13,ETC,30.5578,SUSPEND,ANNUAL,HOLD,GBP,DIRECT,1788437a55c2894,1b759028cb07628,1
18396a11f75b37c,35a4f522,1fb4e6de289a5c8,FEDERAL,6914695,2018-09-07,177.6886,664169,118015259.77,EXECUTED,BANK,PHLX,RUSSEL MIDCAP,2018-09-27 12:28:36.280,SELL LIMIT,BUY SIDE,797,454,CUST_ID: '1fb4e6de289a5c8' PRICE: '177.688600' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'PHLX',INITIATED,160917747,7484998,Santander,5921186.81,8.74,8.74,11.03,2020-08-11,OTC,181.1781,HOLD,MONTHLY,HOLD,CNY,THIRD PARTY,1d2b2fd97c1b494,2443c5f84069c40,1
1bfb826b4ce1828,35a4f526,1a320a57c5fa1c6,CD,4974651,2018-09-02,46.4817,40070,1862521.72,CANCELLED,FEDERAL,NSX,DOW GLOBAL,2018-09-27 07:39:09.751,SELL LIMIT,BUY SIDE,538,742,CUST_ID: '1a320a57c5fa1c6' PRICE: '46.481700' LOAN_TYPE: 'CD' EXCHANGE: 'NSX',INITIATED,744106637,8467812,Bradesco,9632264.22,8.96,8.96,10.63,2021-01-04,OTC,42.1152,HOLD,SEMI ANNUAL,CANCELLED,SEK,PHYSICAL,1852ebfadbd4a46,2c2c171866498c0,1
1c0d4a1ea173c04,35a4f527,206475358635c78,CD,4974651,2018-09-02,89.5822,97545,8738295.70,EXECUTED,CLEARING HOUSE,CHX,DOW GLOBAL,2018-09-26 03:00:54.925,BUY LIMIT,GOVT,419,881,CUST_ID: '206475358635c78' PRICE: '89.582200' LOAN_TYPE: 'CD' EXCHANGE: 'CHX',REVIEW,259339228,2982574,TD,2567826.41,9.36,9.36,11.63,2020-03-28,PUT,82.8027,BUY,MONTHLY,REJECTED,USD,THIRD PARTY,2c5faacc37a2ea0,239481efbe23740,1
1e0dc87ac3f0c04,35a4f528,255e8e3c3f1a228,CD,4974651,2018-09-02,99.3264,388470,38585326.61,EXECUTED,BANK,NSX,RUSSEL MIDCAP,2018-09-29 09:23:29.890,STOP,INST,905,945,CUST_ID: '255e8e3c3f1a228' PRICE: '99.326400' LOAN_TYPE: 'CD' EXCHANGE: 'NSX',INITIATED,336123063,8045248,Capital One,4675764.73,7.87,7.87,3.00,2018-12-31,PUT,101.6747,HOLD,MONTHLY,REJECTED,GBP,THIRD PARTY,24cb242b4479048,27e79a836414b80,1
171c01c9a5ef026,35a4f529,1671799470b5703,CD,4974651,2018-09-02,55.4927,836248,46405659.39,DEFERRED,BROKER,NYSE,NASDAQ COMP,2018-09-27 07:47:44.899,BUY STOP,THIRD PARTY,391,399,CUST_ID: '1671799470b5703' PRICE: '55.492700' LOAN_TYPE: 'CD' EXCHANGE: 'NYSE',INITIATED,145546025,688093,HSBC,1008899.75,5.15,5.15,7.31,2020-07-27,CALL,55.1706,SUSPEND,WEEKLY,HOLD,AUD,PHYSICAL,1bba4d651ed73d4,2bb6fa3f0e90570,1
1794f469d3ef3da,35a4f52a,1f00261202dd420,LOAN_DAILY_BAL,4152216,2018-07-24,70.1677,1362333,95591803.42,IN PROCESS,STATE,BSE,DOW GLOBAL,2018-09-27 10:05:25.584,BUY STOP,GOVT,35,767,CUST_ID: '1f00261202dd420' PRICE: '70.167722' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'BSE',INITIATED,792218325,6936892,Wells Fargo,5846032.70,7.50,7.50,9.82,2020-01-13,PUT,75.9083,SUSPEND,DAILY,DONE,CNY,PHYSICAL,22f57d2c8f28128,1a79ccfbec91fc8,1
23cb5c18fe132d8,35a4f52b,1d962e6ef2c30d4,FEDERAL,7893259,2018-07-13,31.9543,628679,20088997.37,EXECUTED,STATE,NYSE,DOW JONES TRANSPORT,2018-09-23 05:11:59.246,STOP,GOVT,679,276,CUST_ID: '1d962e6ef2c30d4' PRICE: '31.954300' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NYSE',CLEARED,287647728,1387089,Deutsche Bank,1329138.28,6.42,6.42,8.95,2018-09-24,PUT,35.4999,BUY,WEEKLY,DONE,CHF,PHYSICAL,20c3f9f5d6bcae8,1e4efe2595f5bc0,1
20fd04021588cf8,35a4f52b,1cac6bccc61f6a4,CD,3906073,2018-07-29,134.8599,293682,39605925.15,REJECTED,CUSTODIAN,NASDAQ,DOW JONES IND,2018-09-23 05:11:59.246,STOP,INST,235,512,CUST_ID: '1cac6bccc61f6a4' PRICE: '134.859900' LOAN_TYPE: 'CD' EXCHANGE: 'NASDAQ',CLEARED,354370441,2483738,BNP Paribas,8305095.18,12.49,12.49,6.69,2021-02-17,ETC,130.2899,SUSPEND,MONTHLY,DONE,SEK,ELECTRONIC,2b914bb7fc3ffd0,2945d53328b4a60,1
28cfdf808db4950,35a4f52b,1ceb55d08591974,CD,4100868,2018-09-23,6.9184,667661,4619145.86,EXECUTED,FEDERAL,CME,FTSE WORLD,2018-09-23 05:11:59.246,BUY STOP,BUY SIDE,668,64,CUST_ID: '1ceb55d08591974' PRICE: '6.918400' LOAN_TYPE: 'CD' EXCHANGE: 'CME',INITIATED,253353047,2117177,Santander,6773220.33,10.80,10.80,10.88,2021-06-07,PUT,6.1616,SUSPEND,DAILY,HOLD,MXN,PHYSICAL,1ee6287b4eb4df0,1d34a229bf321d4,1
21c8933806b5e80,35a4f52c,22b4523895b6898,CORP,6222115,2018-07-17,26.6019,71455,1900838.76,IN PROCESS,STATE,BSE,DOW JONES IND,2018-09-24 02:19:02.016,BUY STOP,THIRD PARTY,604,180,CUST_ID: '22b4523895b6898' PRICE: '26.601900' LOAN_TYPE: 'CORP' EXCHANGE: 'BSE',SUBMITTED,830203782,520776,JP Morgan,1312416.04,7.66,7.66,10.52,2020-11-10,ETC,27.9137,SELL,DAILY,CANCELLED,EUR,ELECTRONIC,1d9ca120c162c04,1a50f6349c5abd0,1
2b6b132cdf2c090,35a4f52c,187ab48573c5928,FEDERAL,9726326,2018-08-26,120.7070,502725,60682426.58,DEFERRED,BANK,NYSE,SP500,2018-09-24 02:19:02.016,BUY LIMIT,INST,422,13,CUST_ID: '187ab48573c5928' PRICE: '120.707000' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NYSE',INITIATED,622700252,932015,MUFG,4805372.35,6.77,6.77,3.05,2018-11-13,PUT,115.3477,SELL,ANNUAL,HOLD,SEK,PHYSICAL,1d5ec5eb678563c,1b759028cb07628,1
2947e5613ca3d60,35a4f533,21dbeb810753860,TIPS,6939790,2018-09-23,157.2683,484290,76163465.01,EXECUTED,FEDERAL,PHLX,STOXX EUROPE,2018-09-25 01:34:20.787,BUY LIMIT,BUY SIDE,642,253,CUST_ID: '21dbeb810753860' PRICE: '157.268300' LOAN_TYPE: 'TIPS' EXCHANGE: 'PHLX',REVIEW,329556124,971499,BNP Paribas,888601.69,3.83,3.83,5.07,2019-08-10,OTC,165.0746,SUSPEND,WEEKLY,REJECTED,CHF,PHYSICAL,1d8bdf6f73af2d4,1e14ccba3e7f850,1
